Time_s,Signal
0.132,-0.000824167
0.133,0.004175833
0.134,0.0008425
0.135,-0.000824167
0.136,0.002509167
0.137,-0.000824167
0.138,0.0008425
0.139,0.0008425
0.14,-0.000824167
0.141,0.0008425
0.142,0.0008425
0.143,0.002509167
0.144,0.004175833
0.145,0.0008425
0.146,0.0008425
0.147,0.002509167
0.148,-0.000824167
0.149,0.0008425
0.15,-0.002490833
0.151,0.002509167
0.152,-0.000824167
0.153,-0.000824167
0.154,0.002509167
0.155,0.0058425
0.156,0.004175833
0.157,0.004175833
0.158,0.0008425
0.159,0.002509167
0.16,-0.000824167
0.161,-0.000824167
0.162,-0.000824167
0.163,0.002509167
0.164,0.0058425
0.165,0.002509167
0.166,0.004175833
0.167,0.0058425
0.168,0.0008425
0.169,0.002509167
0.17,0.0008425
0.171,-0.002490833
0.172,-0.0041575
0.173,0.0008425
0.174,0.0008425
0.175,0.0008425
0.176,0.004175833
0.177,0.002509167
0.178,0.004175833
0.179,0.002509167
0.18,-0.002490833
0.181,0.0008425
0.182,-0.000824167
0.183,0.0008425
0.184,0.0008425
0.185,0.0058425
0.186,0.002509167
0.187,0.004175833
0.188,0.0058425
0.189,0.0008425
0.19,-0.000824167
0.191,-0.000824167
0.192,0.0008425
0.193,-0.000824167
0.194,0.0008425
0.195,-0.002490833
0.196,0.002509167
0.197,0.004175833
0.198,0.004175833
0.199,0.0008425
0.2,0.004175833
0.201,0.0008425
0.202,-0.0041575
0.203,-0.000824167
0.204,-0.000824167
0.205,0.004175833
0.206,0.002509167
0.207,0.002509167
0.208,0.002509167
0.209,0.002509167
0.21,-0.000824167
0.211,-0.000824167
0.212,0.002509167
0.213,-0.0041575
0.214,0.0008425
0.215,0.002509167
0.216,-0.000824167
0.217,0.002509167
0.218,0.002509167
0.219,0.0008425
0.22,-0.000824167
0.221,0.0008425
0.222,0.002509167
0.223,-0.000824167
0.224,0.002509167
0.225,0.0008425
0.226,0.0008425
0.227,0.0058425
0.228,-0.002490833
0.229,0.004175833
0.23,-0.002490833
0.231,-0.000824167
0.232,0.0008425
0.233,-0.000824167
0.234,0.002509167
0.235,0.0008425
0.236,0.004175833
0.237,0.0008425
0.238,0.002509167
0.239,-0.000824167
0.24,-0.0041575
0.241,-0.000824167
0.242,0.0008425
0.243,-0.000824167
0.244,0.0008425
0.245,-0.0041575
0.246,0.004175833
0.247,0.004175833
0.248,0.004175833
0.249,-0.000824167
0.25,0.002509167
0.251,-0.002490833
0.252,0.002509167
0.253,0.0008425
0.254,0.002509167
0.255,-0.000824167
0.256,0.0008425
0.257,0.0008425
0.258,0.0008425
0.259,0.0008425
0.26,-0.002490833
0.261,0.002509167
0.262,-0.000824167
0.263,-0.0041575
0.264,-0.000824167
0.265,-0.000824167
0.266,-0.000824167
0.267,-0.000824167
0.268,0.002509167
0.269,-0.000824167
0.27,0.002509167
0.271,-0.000824167
0.272,0.0008425
0.273,-0.005824167
0.274,-0.002490833
0.275,-0.0041575
0.276,-0.002490833
0.277,-0.000824167
0.278,0.002509167
0.279,0.0008425
0.28,0.002509167
0.281,-0.0041575
0.282,-0.002490833
0.283,0.0008425
0.284,-0.000824167
0.285,-0.005824167
0.286,-0.002490833
0.287,-0.002490833
0.288,0.002509167
0.289,-0.000824167
0.29,0.002509167
0.291,0.004175833
0.292,0.002509167
0.293,-0.002490833
0.294,-0.0041575
0.295,-0.0041575
0.296,-0.0041575
0.297,-0.002490833
0.298,-0.000824167
0.299,0.0008425
0.3,-0.000824167
0.301,-0.002490833
0.302,-0.000824167
0.303,-0.002490833
0.304,-0.000824167
0.305,-0.002490833
0.306,-0.002490833
0.307,0.0008425
0.308,0.002509167
0.309,0.0008425
0.31,-0.000824167
0.311,-0.002490833
0.312,-0.000824167
0.313,-0.000824167
0.314,-0.002490833
0.315,-0.000824167
0.316,-0.0041575
0.317,-0.002490833
0.318,-0.000824167
0.319,-0.000824167
0.32,0.0008425
0.321,0.0008425
0.322,-0.000824167
0.323,-0.000824167
0.324,0.0008425
0.325,-0.002490833
0.326,-0.000824167
0.327,-0.000824167
0.328,-0.002490833
0.329,-0.000824167
0.33,-0.000824167
0.331,0.002509167
0.332,-0.002490833
0.333,-0.000824167
0.334,-0.002490833
0.335,-0.002490833
0.336,-0.000824167
0.337,-0.002490833
0.338,-0.000824167
0.339,0.002509167
0.34,0.0008425
0.341,0.0008425
0.342,0.004175833
0.343,-0.000824167
0.344,-0.002490833
0.345,0.0008425
0.346,0.0008425
0.347,0.0008425
0.348,-0.002490833
0.349,0.0008425
0.35,0.002509167
0.351,0.004175833
0.352,-0.000824167
0.353,-0.000824167
0.354,-0.000824167
0.355,-0.0041575
0.356,-0.005824167
0.357,-0.0041575
0.358,-0.0041575
0.359,0.0008425
0.36,-0.000824167
0.361,0.0008425
0.362,-0.000824167
0.363,-0.000824167
0.364,0.002509167
0.365,-0.0041575
0.366,-0.002490833
0.367,-0.000824167
0.368,-0.002490833
0.369,0.0008425
0.37,-0.002490833
0.371,-0.000824167
0.372,0.002509167
0.373,0.0008425
0.374,0.0008425
0.375,-0.002490833
0.376,-0.002490833
0.377,-0.002490833
0.378,-0.005824167
0.379,-0.000824167
0.38,0.0008425
0.381,0.004175833
0.382,0.004175833
0.383,-0.002490833
0.384,-0.002490833
0.385,-0.0041575
0.386,-0.005824167
0.387,-0.002490833
0.388,-0.000824167
0.389,-0.002490833
0.39,-0.000824167
0.391,-0.002490833
0.392,0.0008425
0.393,0.0008425
0.394,0.002509167
0.395,-0.000824167
0.396,0.0008425
0.397,0.004175833
0.398,-0.000824167
0.399,0.0008425
0.4,-0.0041575
0.401,-0.002490833
0.402,-0.000824167
0.403,0.002509167
0.404,0.0008425
0.405,0.004175833
0.406,0.002509167
0.407,0.002509167
0.408,0.0008425
0.409,-0.002490833
0.41,-0.000824167
0.411,-0.002490833
0.412,-0.000824167
0.413,-0.002490833
0.414,-0.0041575
0.415,0.004175833
0.416,0.002509167
0.417,0.0008425
0.418,-0.002490833
0.419,-0.0041575
0.42,-0.0041575
0.421,-0.000824167
0.422,-0.0041575
0.423,-0.000824167
0.424,0.0008425
0.425,0.002509167
0.426,0.002509167
0.427,-0.000824167
0.428,-0.002490833
0.429,-0.002490833
0.43,-0.000824167
0.431,-0.0041575
0.432,0.002509167
0.433,0.002509167
0.434,0.004175833
0.435,0.002509167
0.436,0.0008425
0.437,0.002509167
0.438,0.002509167
0.439,0.0008425
0.44,-0.0041575
0.441,-0.002490833
0.442,0.002509167
0.443,0.0008425
0.444,0.002509167
0.445,0.0008425
0.446,0.0008425
0.447,0.002509167
0.448,-0.000824167
0.449,0.002509167
0.45,-0.000824167
0.451,-0.002490833
0.452,-0.000824167
0.453,0.002509167
0.454,-0.000824167
0.455,0.004175833
0.456,0.002509167
0.457,0.004175833
0.458,0.002509167
0.459,-0.002490833
0.46,-0.002490833
0.461,-0.000824167
0.462,-0.000824167
0.463,-0.0041575
0.464,0.0008425
0.465,0.0008425
0.466,0.0008425
0.467,0.002509167
0.468,0.004175833
0.469,0.0008425
0.47,0.0008425
0.471,0.0008425
0.472,-0.002490833
0.473,0.0008425
0.474,-0.000824167
0.475,0.004175833
0.476,0.0008425
0.477,0.002509167
0.478,-0.000824167
0.479,-0.000824167
0.48,-0.000824167
0.481,0.0008425
0.482,-0.000824167
0.483,-0.000824167
0.484,-0.000824167
0.485,0.0008425
0.486,0.004175833
0.487,0.002509167
0.488,0.002509167
0.489,0.0008425
0.49,0.0008425
0.491,-0.000824167
0.492,-0.002490833
0.493,0.0008425
0.494,0.002509167
0.495,0.0008425
0.496,-0.002490833
0.497,0.0008425
0.498,0.0008425
0.499,0.0008425
0.5,0.004175833
0.501,-0.000824167
0.502,0.0008425
0.503,-0.002490833
0.504,-0.002490833
0.505,-0.002490833
0.506,-0.000824167
0.507,-0.000824167
0.508,-0.000824167
0.509,0.002509167
0.51,0.004175833
0.511,-0.000824167
0.512,-0.002490833
0.513,-0.0041575
0.514,-0.002490833
0.515,0.002509167
0.516,0.0008425
0.517,-0.000824167
0.518,0.002509167
0.519,0.0058425
0.52,0.0008425
0.521,-0.000824167
0.522,0.0008425
0.523,-0.0041575
0.524,-0.000824167
0.525,-0.000824167
0.526,-0.002490833
0.527,0.002509167
0.528,0.0008425
0.529,0.004175833
0.53,0.002509167
0.531,0.0058425
0.532,0.0008425
0.533,-0.0041575
0.534,-0.0041575
0.535,-0.0041575
0.536,-0.000824167
0.537,-0.002490833
0.538,0.002509167
0.539,0.0008425
0.54,-0.000824167
0.541,-0.000824167
0.542,0.0008425
0.543,0.0008425
0.544,-0.000824167
0.545,-0.002490833
0.546,-0.0041575
0.547,-0.000824167
0.548,0.002509167
0.549,0.004175833
0.55,0.004175833
0.551,0.0008425
0.552,0.0008425
0.553,0.0008425
0.554,-0.000824167
0.555,0.0008425
0.556,0.0008425
0.557,-0.002490833
0.558,-0.002490833
0.559,-0.000824167
0.56,0.0008425
0.561,0.004175833
0.562,0.0058425
0.563,0.007509167
0.564,0.004175833
0.565,0.0008425
0.566,-0.000824167
0.567,-0.002490833
0.568,-0.002490833
0.569,-0.000824167
0.57,-0.000824167
0.571,0.0008425
0.572,0.002509167
0.573,0.0008425
0.574,0.002509167
0.575,-0.000824167
0.576,-0.000824167
0.577,-0.002490833
0.578,-0.002490833
0.579,0.0008425
0.58,-0.000824167
0.581,-0.000824167
0.582,0.004175833
0.583,-0.000824167
0.584,0.0008425
0.585,0.002509167
0.586,-0.002490833
0.587,-0.002490833
0.588,-0.002490833
0.589,0.0008425
0.59,-0.000824167
0.591,0.0008425
0.592,0.0008425
0.593,0.0008425
0.594,0.0008425
0.595,-0.002490833
0.596,-0.002490833
0.597,0.002509167
0.598,-0.000824167
0.599,-0.002490833
0.6,0.0008425
0.601,-0.0041575
0.602,-0.000824167
0.603,-0.000824167
0.604,-0.000824167
0.605,0.002509167
0.606,0.002509167
0.607,0.004175833
0.608,-0.000824167
0.609,-0.000824167
0.61,-0.002490833
0.611,-0.002490833
0.612,-0.000824167
0.613,-0.000824167
0.614,0.0008425
0.615,0.0058425
